extracted_text,uid,wiki_link,article_title,topic,question,model_name,model_id,generation_error
מצב הצבירה של חומר מוגדר על ידי כמות האנרגיה הנמצאת במערכת ובאופי הקשרים בין האטומים או המולקולות. מצב צבירה מוצק מתאפיין בקשרים חזקים בין החלקיקים ול,934b8181-a159-4d32-87c5-05ac6bc059bb,https://he.wikipedia.org/wiki/כימיה,כימיה,Chemistry,"כיצד משפיעים שינויי לחץ חיצוניים, מעבר להשפעת האנרגיה התרמית, על המעבר בין מצבי הצבירה השונים?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"הליום (
  
    
      
        1
        
          s
          
            2
          
        
      
    
    {\displaystyle 1s^{2}}
  
) שייך פי",e484962a-de5c-40f2-92a1-b67e51ff1d31,https://he.wikipedia.org/wiki/בלוק_(כימיה),בלוק (כימיה),Chemistry,באילו נסיבות פיזיקליות או כימיות עשוי הליום לאבד את יציבותו האלקטרונית ולהגיב עם חומרים אחרים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"כמה דוגמאות כוללות:

אנלוג קטכולאמין
אנלוג של GABA
אנלוג של סרוטונין


== ראו גם ==
נגזרת (כימיה)
אנלוג מצב מעבר


== קישורים חיצוניים ==
אנלוגים ב-Ch",37b901eb-15bd-44a9-b5c2-f64dc2976a27,https://he.wikipedia.org/wiki/אנלוג_מבני,אנלוג מבני,Chemistry,מדוע שינוי קטן במבנה המולקולרי של אנלוגים אלו משנה לעיתים קרובות את השפעתם הפרמקולוגית על המוח?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"הוא הסביר את גילויו בכתב העת Comptes rendus de l'Académie des Sciences: ""יצירת זרם חשמלי כאשר שתי פלטות פלטינה או זהב שקועות בתמיסה חומצית, נייטרלית א",68988af2-03c9-4ce5-81fb-d0109c4ddaf0,https://he.wikipedia.org/wiki/האפקט_הפוטו-וולטאי,האפקט הפוטו-וולטאי,Physics,אילו השלכות מעשיות היו לתגלית זו על הפיתוח של סוללות מודרניות או על הבנת התהליכים האלקטרוכימיים באותה תקופה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"התברר שעבור המספרים 2, 10, 18, 36, 54... התקבלו כמויות גדולות של צברים - דבר המעיד על כך שצברים בגדלים אלו הם יציבים במיוחד. ההסבר שניתן לתופעה הוא שב",fdd33698-57cc-4a42-8bdf-9258e4dcce1b,https://he.wikipedia.org/wiki/מספר_קסם_(מדע),מספר קסם (מדע),Physics,אילו תכונות פיזיקליות של הצברים הללו הן אלו שמקנות להם יציבות יוצאת דופן דווקא במספרים אלו?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
לכל מאורע פיזיקלי אפשר לתת (עד כדי עקרון אי הוודאות) מקום מסוים (כלומר: אוסף קואורדינטות) במרחב. המרחב הפיזיקלי מאופיין בתכונות שאנו רגילים אליהן מניס,49032937-ff02-4233-b3ba-ad5a6d5bbd7b,https://he.wikipedia.org/wiki/מרחב_תלת-ממדי,מרחב תלת-ממדי,Physics,כיצד משפיע עקרון אי-הוודאות על היכולת שלנו להגדיר את הקיום של עצמים ברמה הקוונטית בהשוואה לעולם המאקרוסקופי?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בפילוסופיה ובפיזיקה הקדומה עלתה השערה, שמיוחסת לאריסטו, לפיה הטבע מתנגד לקיום ריק, מרווחים בתוך התווך הרציף בין הדברים. בלטינית השערה זו קיבלה את השם ",020d33b8-fbc2-4223-83b7-38bff1bac9ff,https://he.wikipedia.org/wiki/אימת_הריק_(פיזיקה),אימת הריק (פיזיקה),Physics,"כיצד השפיעה התפיסה הזו של אריסטו על התפתחות המדע המודרני ועל הדרך שבה פיזיקאים מבינים כיום את המושג ""ריק""?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"טכנולוגיות סונאר ומיפוי משמשות למיפוי קרקעית הים. וציוד דגימה קיים לאיסוף דגימות מים , משקעים ודגימות ביולוגיות מעומקים גדולים.


=== ההיסטוריה של חקר",c21209d1-6a60-4a65-8a06-d47bfbcf7a72,https://he.wikipedia.org/wiki/חקר_מעמקי_הים,חקר מעמקי הים,Physics,אילו אתגרים טכנולוגיים או לוגיסטיים מרכזיים מקשים על פעולות המחקר בקרקעית הים בהשוואה לחקר היבשה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"במתמטיקה זמן בדיד וזמן רציף הם שתי גישות שבהן אפשר למדל משתנים התלויים בזמן. אפשר לנקוט גישות דומות גם עבור משתנים התלויים בגדלים אחרים, כגון ממדי המי",e519cbab-cd15-406f-93c7-fa549589652e,https://he.wikipedia.org/wiki/זמן_בדיד_וזמן_רציף,זמן בדיד וזמן רציף,Mathematics,כיצד ניתן להחליט באיזו גישה (בדידה או רציפה) כדאי לבחור כאשר רוצים למדל תופעה פיזיקלית מורכבת במציאות?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"כתוצאה מכך, ומהתפתחויות בשדה המתמטיקה האקדמית, הוחלט לשנות את חומרי הלימוד במתמטיקה ולשלב חומרים מתמטיים מתקדמים ומופשטים, כגון חבורות ותורת הקבוצות, ",c4ddcff2-b243-40b1-ad28-f579fcd0e7e3,https://he.wikipedia.org/wiki/הוראת_המתמטיקה,הוראת המתמטיקה,Mathematics,אילו קשיים או התנגדויות עלו מצד מורים ותלמידים בעת הטמעת התכנים המופשטים הללו בתוכנית הלימודים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"מבחינים בין המצבים 
  
    
      
         
        X
        <
        a
      
    
    {\displaystyle \ X<a}
  
 ו - 
  
    
      
        X
   ",a05017fd-e29f-4e4b-9f0f-c93e3488139f,https://he.wikipedia.org/wiki/ציר_המספרים,ציר המספרים,Mathematics,"מדוע בבואנו לנתח התפלגות של משתנה מקרי, ישנה חשיבות מתמטית או יישומית להבחנה דווקא בנקודה $a$ בין שני המצבים הללו?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"שלוש אבני דרך בתחום במאה ה-20 היו משפטי האי-שלמות של גדל, מערכת פאנו ובעיית הבחירה של הילברט, אשר נפתרה על ידי אלן טיורינג.
במטא-מתמטיקה, משתמשים לעית",8f9d954f-9a3a-4638-aaad-268bcc12f2a4,https://he.wikipedia.org/wiki/מטא-מתמטיקה,מטא-מתמטיקה,Mathematics,כיצד השפיעו התגליות של גדל וטיורינג על התפיסה הפילוסופית של גבולות היכולת של המתמטיקה והלוגיקה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"חברי הנבחרת מתאמנים יחד לקראת תחרויות מתמטיקה בין-לאומיות, אליהן נשלחים מצטייני הנבחרת כדי לייצג את ישראל. תחרות המתמטיקה העיקרית היא אולימפיאדת המתמט",769eeba8-507e-4ebf-adb5-75768592da0a,https://he.wikipedia.org/wiki/נבחרת_ישראל_במתמטיקה,נבחרת ישראל במתמטיקה,Mathematics,"אילו כישורים אישיים או תכונות אופי, מעבר ליכולת מתמטית טכנית, נדרשים מחברי הנבחרת כדי להצליח בייצוג של ישראל בתחרויות בינלאומיות?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"פסקל כתב:
”אם יש אלוהים, הרי הוא רחוק לאין-סוף מהשגתנו, כיון שמהיותו נעדר חלקים ונעדר גבולות אין לו כל יחס-ודמיון אלינו. אין אנו עלולים איפוא לדעת לא ",51b0e03c-fd7a-452c-ab52-2266372f55c4,https://he.wikipedia.org/wiki/אינסוף_(פילוסופיה),אינסוף (פילוסופיה),Philosophy,כיצד לדעת פסקל אמור אדם לחיות את חייו אם האל הוא אכן ישות כה נשגבת ובלתי ניתנת להשגה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בתחום החוק עיקרון זה מחייב כי גם בעלי תפקידים רשמיים יהיו כפופים לאותם כללים להם כפופים שאר האזרחים. באתיקה אישית, עיקרון זה קובע שאין לנהוג על פי כלל",58023d58-00b9-454d-8e29-85f023f54df6,https://he.wikipedia.org/wiki/יושרה,יושרה,Philosophy,כיצד ניתן ליישב את עקרון השוויון בפני החוק עם הצורך להעניק סמכויות מיוחדות או חסינויות לבעלי תפקידים רשמיים כדי לאפשר להם לבצע את עבודתם?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אנטיתזה או אנטיתזיס (ביוונית ἀντίθέσις ניגוד. אנטי - נגד, תזה - עמדה) היא ניגוד ישיר או הפך מדויק למשהו. לדוגמה: גיהנום אנטיתזה לגן עדן; אי-סדר אנטיתז",0afd9610-62fb-46c0-a595-f6eef986b0b3,https://he.wikipedia.org/wiki/אנטיתזה,אנטיתזה,Philosophy,כיצד השימוש באנטיתזה משפיע על האופן שבו הקורא תופס רעיונות מופשטים בהשוואה להצגתם כטענה בודדת?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"צליל הוא התחושה שנוצרת באוזן כאשר יש תנודות באוויר."" גם המגזין ""סיינטיפיק אמריקן"" הציג את השאלה בגרסה דומה, תוך התעלמות מהזווית הפילוסופית.


== ראו ג",ef0649e1-c512-4ed4-9ef1-c99e405c47fe,https://he.wikipedia.org/wiki/אם_עץ_נופל_ביער,אם עץ נופל ביער,Philosophy,אילו גורמים סובייקטיביים או פיזיולוגיים נוספים משפיעים על האופן שבו המוח שלנו מפרש את אותן תנודות אוויר לכדי צליל שאנו מסוגלים לזהות?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"הוא הוצג בלטינית בספרו ""עקרונות הפילוסופיה"" שיצא לאור ב-1644.
בשנת 1641, בספרו הגיונות על הפילוסופיה הראשונית, הציג דקארט את המשפט בנוסח ""אני חושב, אנ",3cbc4d13-7363-442b-b871-4df2787420df,"https://he.wikipedia.org/wiki/אני_חושב,_משמע_אני_קיים","אני חושב, משמע אני קיים",Philosophy,מדוע בחר דקארט להציג את המשפט המפורסם שלו בשני נוסחים שונים ובשני ספרים שונים בהפרש של שנים ספורות?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"המונח ""דת ממסדית"" מתייחס לקבוצה או ארגון דתי, ומשחק תפקיד מרכזי בתרבויות שונות. ""דת אישית"", לעומת זאת, היא התייחסות לחוויות רוחניות אישיות שאדם חווה ו",e14d534c-5168-4c38-aa36-65afb08c37bf,https://he.wikipedia.org/wiki/החוויה_הדתית_לסוגיה,החוויה הדתית לסוגיה,Religion,כיצד משפיעה הדינמיקה בין דת ממסדית לדת אישית על תהליכי גיבוש הזהות של הפרט בחברה המודרנית?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"ulango או simbahan בטאגאלוג; tangpap, pangkew, או alalot (עבור מזבחות גג קטנים שונים), balaua או kalangan (עבור מבנים גדולים יותר) ב-Itneg; maligai בס",ba982cde-ce13-49a4-801c-75b163b52016,https://he.wikipedia.org/wiki/בית_רוח,בית רוח,Religion,אילו הבדלים תרבותיים או טקסיים הובילו ליצירת מגוון רחב כל כך של מונחים לשמות של מבנים ומזבחות בקרב דוברי השפות הללו?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
פאולוס מתייחס לתופעת ההיירוגמיה בקורינתוס באיגרת הראשונה אל הקורינתים ”הֲלֹא יְדַעְתֶּם כִּי הָרְשָׁעִים לֹא יִירְשׁוּ אֶת־מַלְכוּת הָאֱלֹהִים אַל־תַּ,2b2e8814-a99a-4eea-a63f-8a7b660e6897,https://he.wikipedia.org/wiki/היירוגמיה,היירוגמיה,Religion,כיצד השפיעו תפיסותיו של פאולוס בנושא מיניות וקדושה על עיצוב המוסר הנוצרי בקהילות המוקדמות מחוץ להקשר של קורינתוס?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"לעומת זאת, התנועה החדשה בדרך כלל, ראתה חשיבות ואף אפשרות להתעלות רוחנית גם דרך דברים גשמיים. רעיון זה של עבודת ה' בגשמיות החריד את המתנגדים, שראו ערך ",8474da56-6b45-4f85-97dc-5fab6608235f,https://he.wikipedia.org/wiki/ביקורת_על_היהדות,ביקורת על היהדות,Religion,"כיצד השפיעה התפיסה של ""עבודת ה' בגשמיות"" על אורח החיים היומיומי של חסידים בהשוואה לדרכם של המתנגדים?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"מסקנתם: מדינות הפכו לחילוניות לפני שהחלו להצליח כלכלית, אך ייתכן שהגורם המרכזי לאותה הצלחה הוא דווקא עלייה בסובלנות. סובלנות גורמת לשילוב נשים וקהילת ",0c753d7a-33a6-45f0-9c9b-c99a31eaf552,https://he.wikipedia.org/wiki/דת,דת,Religion,"באילו דרכים נוספות, מעבר לשילוב נשים וקהילות מיעוט, משפיעה עלייה בסובלנות חברתית על הצמיחה הכלכלית של מדינה?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"דחיית הפלורליזם והרלטיביזם מחזקת את ההתאחדות סביב הדוגמה המרכזית ומשמרת את האחדות וההומוגניות החברתית.


=== הגברת החומות והניתוק מה""חוץ"" ===
החברה הס",80efc0a1-aac1-4567-a56e-94f6540b4970,https://he.wikipedia.org/wiki/חברה_סגורה,חברה סגורה,Society,באילו דרכים משפיעה השאיפה להומוגניות חברתית על הדינמיקה הפנימית של הקבוצה ועל יחסיה עם מי שאינם משתייכים אליה בטווח הארוך?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בני אדם התאספו ויצרו ציבור המקיים דיון על סוגיות כלכליות ופוליטיות. מרחב זה משמש כמתווך בין המדינה, בה הם אזרחים לבין צורכיהם כבני אדם פרטיים.
הברמאס ",24883d01-eb94-4129-afbe-a95bf51e756e,https://he.wikipedia.org/wiki/הספרה_הציבורית,הספרה הציבורית,Society,"כיצד לדעתך משפיעים העידן הדיגיטלי והרשתות החברתיות על יכולתו של אותו ""מרחב ציבורי"" לקיים דיון ענייני ומאוזן כיום?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בדרך זו ניתן לסנן מראש את בני הזוג הפוטנציאלים על פי גיל, אזור מגורים, תחומי עניין משותפים ועוד.
ספיד דייטינג: מפגש של קבוצת אנשים במשך שעות אחדות. במ",67177255-fa4c-40a1-8fac-66a61870c43d,https://he.wikipedia.org/wiki/דייט,דייט,Society,"אילו אתגרים פסיכולוגיים עלולים לצוץ אצל משתתפים שמעדיפים להכיר בני זוג דרך סינון מוקדם לעומת אלו המעדיפים מפגשי ""ספיד דייטינג"" ספונטניים?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"משרד ויטקובסקי-כנעני עצמו נוצר ממיזוג של שני משרדים שנה קודם.
בספטמבר 2003 משרד זיו-האפט התמזג עם משרד לוטקר-שטיין-טולדנו.
במאי 2005 פעילות הייעוץ של ",08cb45d9-13e9-47e2-923d-089f4981f67b,https://he.wikipedia.org/wiki/BDO,BDO,Society,אילו גורמים עסקיים או אסטרטגיים הובילו את המשרדים השונים לבחור דווקא במיזוגים הללו כדרך פעולה לצמיחה באותה תקופה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"""חזון הקומוניזם של מרקס"", מרקסיזם דיאלקטי, אוניברסיטת ניו יורק.
ריגי, יעקב. ""הפקה עמית לעמית כאלטרנטיבה לקפיטליזם: אופק קומוניסטי חדש"", כתב עת להפקת ע",1f7edd56-1b82-455b-a0b7-e43c2264e09c,https://he.wikipedia.org/wiki/חברה_קומוניסטית,חברה קומוניסטית,Society,"כיצד משפיעה הופעתן של טכנולוגיות דיגיטליות על התכנות המעשי של חזון קומוניסטי בעידן המודרני, בהשוואה למודלים הכלכליים שדמיין מרקס במאה ה-19?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"
ההשפעה של שינויים בשערי חליפין תהיה נמוכה יחסית, ולכן התמריץ לאיחוד מוניטרי יהיה גבוה יותר, בתנאים הבאים:

פתיחות לסחר הדדי – ככל שהפתיחות גדולה יותר",39639fe4-199b-4c4d-a7ba-1f667868c58f,https://he.wikipedia.org/wiki/איחוד_מוניטרי,איחוד מוניטרי,Economy,"באילו דרכים נוספות, מעבר לפתיחות לסחר, עשויים שינויים במדיניות המוניטרית להפחית את התלות של מדינה בתנודות בשערי החליפין שלה?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
אבטלה כזו אופיינית לתעסוקה בתחומי החקלאות והבניין. אבטלה עונתית מסוג ייחודי אופיינית למקצועות בהם מרבים לעסוק צעירים וסטודנטים בראשית דרכם בשוק העבודה,a6383106-f09b-46fd-935b-6a155c9e4c02,https://he.wikipedia.org/wiki/אבטלה,אבטלה,Economy,אילו צעדים יכולים לנקוט צעירים וסטודנטים כדי לצמצם את אי-הוודאות הכלכלית הנובעת מאופי העבודה העונתי?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בהמשך נעשה ניסיון גרמני בתקופת מלחמת העולם השנייה להשתלט על משאבי מתכת ונפט, ובימינו מתבצעים מאבקים על השליטה במכרות הליתיום, הכרום והאורניום הטמונים ",e4e56c42-0286-470a-81e9-82205920b092,https://he.wikipedia.org/wiki/אוצר_טבע,אוצר טבע,Economy,אילו השלכות גיאופוליטיות צפויות למדינות שאין בשטחן מרבצי מחצבים קריטיים לעידן הטכנולוגי הנוכחי?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בשנים האחרונות נעשים ניסיונות מכוונים מצד ממשלת ישראל על מנת להגדיל שיעור זה.
גם בקרב המגזר הערבי קיים פער בין שיעור המועסקים בין גברים לנשים, אך אצלו",2979c5f0-deac-474d-963b-b9e09d63fb4b,https://he.wikipedia.org/wiki/אפליה_כלכלית,אפליה כלכלית,Economy,"אילו צעדים מעשיים נוקטת הממשלה כדי לצמצם את הפער התעסוקתי הזה, והאם הם מראים סימני הצלחה בשטח?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"פסק הדין ניתן טרם כניסתו לתוקף של חוק יסוד: ישראל מדינת הלאום של העם היהודי, ולפיכך ההלכה עוד עשויה להתהפך בעתיד בשל סעיף 7 לחוק היסוד שמגדיר התיישבות",122ba71d-e097-4910-99a6-82eedc762c79,https://he.wikipedia.org/wiki/אפליה_קניינית,אפליה קניינית,Economy,כיצד לדעתך צפויה להשתנות הפסיקה בבתי המשפט בעקבות ההסתמכות על סעיף 7 לחוק יסוד: ישראל מדינת הלאום של העם היהודי?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"לשיטתו, אין מדובר בשאלה האם ""המטרה מקדשת את האמצעים"", שכן ייתכן שאסטרטגיות אחרות לאיחוד המדינה היו מובילות אף הן לתוצאות חמורות. זהו מצב של ידיים מלוכ",76fefe22-672a-42c9-b2c7-5adfe075acd1,https://he.wikipedia.org/wiki/בעיית_הידיים_המלוכלכות,בעיית הידיים המלוכלכות,Politics,"אילו חלופות איסטרטגיות אחרות היו עומדות בפני הנהגת המדינה באותה עת, וכיצד הן היו צפויות להשפיע על המצב החברתי לטווח הארוך?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"האמברגו הסתיים בשנת 1989. בתקופה זו רכשה ארגנטינה נשק ממזרח אירופה ומישראל.


=== ארצות הברית ===
בשנת 1966, כמחאה על מלחמת וייטנאם, שוודיה הטילה אמבר",d2e2ec83-bc3f-45a5-b3b9-a52304909ed0,https://he.wikipedia.org/wiki/אמברגו_נשק,אמברגו נשק,Politics,אילו שיקולים פוליטיים או אסטרטגיים הובילו את ארגנטינה לבחור דווקא בשווקים של מזרח אירופה וישראל לצורך הצטיידות צבאית באותה תקופה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"האגודה עודדה גם חרם על מוצרים ישראליים.
בסוף שנת 2008 החלה האגודה לאסוף כספים עבור תושבי רצועת עזה.


=== במלחמת חרבות ברזל ===
בשנת 2023, למחרת טבח ש",be56a7d3-f29f-44c7-a30a-9c0047f3f1f1,https://he.wikipedia.org/wiki/אגודת_איסלנד-פלסטין,אגודת איסלנד-פלסטין,Politics,"אילו השלכות משפטיות או ציבוריות ננקטו נגד האגודה בעקבות פעילותה בתקופת מלחמת ""חרבות ברזל""?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"בתחרות בחירות בין שני מועמדים, המרכוז בעמדת החציון הוא חיוני להצלחה.


== שיקולי העדפות של הבוחר הרציונלי ==
במודל של דאונס הבוחרים משמשים כנתון קבוע,",ed5ddf42-0584-4059-8308-ec94c37ccdc9,https://he.wikipedia.org/wiki/הבוחר_החציוני,הבוחר החציוני,Politics,"אילו גורמים נוספים, מלבד מיקום על הציר האידיאולוגי, משפיעים על נטייתו של הבוחר הרציונלי לסטות מהעדפותיו המקוריות לטובת מועמד שמרכז את עמדתו?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
אתיקה פוליטית (ידועה גם כמוסר פוליטי או אתיקה ציבורית) היא הנוהג של קבלת שיפוטים מוסריים לגבי פעולות פוליטיות וסוכנים פוליטיים. היא מכסה שני תחומים: א,5d3e516e-2e8c-4b98-aab7-75901dec6cca,https://he.wikipedia.org/wiki/אתיקה_פוליטית,אתיקה פוליטית,Politics,באילו מצבים נוצרת התנגשות בלתי נמנעת בין שיקולים של יעילות פוליטית לבין עקרונות האתיקה הציבורית?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"שמשמשת בגילוי ובמדידת קישור בין נוגדנים ואנטיגנים. עוד סוג של אימונואיסיי ללא סמנים מבוצע באמצעות מדידת השינוי בהתנגדות על אלקטרודה, כאשר אנטיגן נקשר ",39fa6c73-0fb6-4704-b108-2aa396986704,https://he.wikipedia.org/wiki/אימונואסיי,אימונואסיי,Medicine,באילו מקרים או תרחישים עדיף להשתמש בשיטת אימונואיסיי ללא סמנים על פני שיטות המבוססות על סמנים פלואורסצנטיים או רדיואקטיביים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"אשפוז הוא שהות של אדם במחלקת אשפוז בבית חולים, כלומר מחלקה המיועדת להלנת מטופלים במשך זמן לצורך השגחה, בדיקה ו/או טיפול רפואיים, ושבה נמצאים החדרים, כ",11319934-944d-47f9-b8e5-3cda00fe3d6a,https://he.wikipedia.org/wiki/אשפוז,אשפוז,Medicine,אילו שיקולים רפואיים או מנהליים קובעים את משך הזמן המדויק שבו מטופל נדרש להישאר באשפוז לעומת קבלת טיפול בקהילה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"מיכאל סרווטוס, ספרדי שהתגורר בצרפת גילה במאה ה-16 את מחזור הדם הקטן (או גם מחזור הדם הריאתי).
במאה ה-17 החלה הרפואה להתקדם, בהישענה על המדעים האחרים:
",445aff7a-5b52-4d06-982c-db44fc7d21e4,https://he.wikipedia.org/wiki/רפואה,רפואה,Medicine,אילו כלים או תגליות מדעיות מתחומי המדע האחרים היוו את בסיס הקפיצה המשמעותית של הרפואה במאה ה-17?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"את הבקשה להוספיס בית ניתן להעביר לרופא המשפחה או לצוות המחלקה בבית החולים.


== ראו גם ==
ביטוח בריאות ממלכתי
חוק ביטוח בריאות ממלכתי
ארגון הבריאות הע",e6f62968-2464-4ecd-9367-6674f1f19953,https://he.wikipedia.org/wiki/אשפוז_בית,אשפוז בית,Medicine,אילו קריטריונים רפואיים או תפקודיים חייב מטופל לעמוד בהם כדי שרופא המשפחה יאשר את בקשתו למעבר להוספיס בית?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"IGF-1 ממלא תפקיד חשוב בבניית הגוף והאיברים השונים בעת הגדילה, וגם בתהליכים אנאבוליים (בונים) בגוף, לאחר גמר הגדילה. הגן DAF-2 ממלא אם כן את התפקיד המש",bb85d0d8-f370-4a29-aeed-65e4b1610981,https://he.wikipedia.org/wiki/DAF-2,DAF-2,Medicine,כיצד משפיעה פעילות מוגברת של הגן DAF-2 על תהליך ההזדקנות והיקף תוחלת החיים בבעלי חיים?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"כיום נהוגה שיטה זו בכל הארץ.
כיום נשמעת ביקורת על הפעלת שיטה זו בתוך העיר, מכיוון שהיא מתחשבת ברכב הפרטי בלבד ותוך כך פוגעת ביעילות התחבורה הציבורית, ",d9fe6675-dfbc-4f59-b844-ae93aac2fefb,https://he.wikipedia.org/wiki/גל_ירוק,גל ירוק,Transportation,אילו חלופות תחבורתיות מוצעות כיום כדי להחליף את השיטה הזו ולשפר את הניידות בתוך המרחב העירוני?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"לעומת זאת, שטח לצד הכביש המיועד רק לעצירה ולמנוחה, או שבו שירותים בסיסיים בלבד, כגון בתי שימוש או שולחנות פיקניק, מכונה בדרך כלל בשם ""אזור מנוחה"".   
",886ae274-8660-4cec-8734-385c34c40c81,https://he.wikipedia.org/wiki/אזור_שירות,אזור שירות,Transportation,"מהם הקריטריונים המקצועיים שקובעים אם מתחם דרכים יוגדר כ""אזור מנוחה"" בסיסי או כמרכז שירותים מתקדם הכולל תחנת דלק ומסעדות?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"מאוחר יותר, כשביית האדם בהמות בית, היה מעמיס עליהן משא ואף רוכב על גבן, וכך היה יכול לעבור מרחקים גדולים. ביות בעלי חיים אלו עזר מאוד לאדם, אך כושר הנ",7e121651-0207-4807-842a-2639fa452442,https://he.wikipedia.org/wiki/תחבורה,תחבורה,Transportation,אילו השלכות חברתיות או כלכליות היו לשימוש בבהמות משא על מבנה היישובים והקשרים בין קהילות מרוחקות באותה תקופה?,gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"חברות התעופה עובדות לעיתים בשיתוף פעולה כדי לתאם מחירים או על מנת לשתף משאבים (במינוח מקצועי: ""שותפות קוד"" Code Sharing).
פעילות בין-לאומית של חברות ה",7fed3621-ab3b-4108-95e9-2e414765fdf9,https://he.wikipedia.org/wiki/חברת_תעופה,חברת תעופה,Transportation,"באילו דרכים משפיעים שיתופי פעולה דוגמת ""שותפות קוד"" על חוויית השירות והבחירה של הצרכן הסופי לעומת טיסה בחברה יחידה?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
"דֶרֶךְ היא רצועת ארץ אשר מחברת בין שני מקומות או יותר, ומיושרת או מוכשרת באופן אחר כדי לאפשר מעבר ותנועה של תחבורה. המונח מתייחס גם לשביל שעצם התנועה ",48360aa4-49e2-4dda-9fa8-88349065a3a5,https://he.wikipedia.org/wiki/דרך,דרך,Transportation,"כיצד משתנה הגדרת ה""דרך"" כשאנו עוברים מתשתיות תחבורה פיזיות למרחבים דיגיטליים או מושאלים?",gemini_3_1_flash_lite,google/gemini-3.1-flash-lite-preview,
